order_id,customer_id,order_date,status,region_code
O000855,C00585,2025-03-09 03:56:10,DELIVERED,NORTH
O000856,C00538,2025-12-27 20:59:35,DELIVERED,NORTH
O000857,C00126,2025-03-11 21:41:58,DELIVERED,EAST
O000858,C00400,2025-06-13 21:08:07,DELIVERED,SOUTH
O000859,C00148,2025-09-17 07:47:53,SHIPPED,SOUTH
O000860,C00419,2025-04-18 15:51:41,DELIVERED,CENTRAL
O000861,C00547,2024-09-06 17:42:51,DELIVERED,NORTH
O000862,C00434,2025-05-31 19:43:50,DELIVERED,SOUTH
O000863,C00372,2025-04-21 05:08:12,DELIVERED,EAST
O000864,C00036,2025-05-22 00:37:41,DELIVERED,NORTH
O000865,C00260,2026-06-18 08:35:13,DELIVERED,EAST
O000866,C00125,2026-04-26 13:04:19,DELIVERED,SOUTH
O000867,C00009,2025-10-07 14:00:16,CANCELLED,WEST
O000868,C00093,2025-03-29 10:48:57,RETURNED,SOUTH
O000869,C00165,2025-05-11 07:31:14,CANCELLED,EAST
O000870,C00035,2026-05-01 14:39:12,DELIVERED,NORTH
O000871,C00423,2025-11-26 17:00:45,CANCELLED,EAST
O000872,C00103,2026-07-15 15:14:19,DELIVERED,EAST
O000873,C00361,2025-12-11 02:16:37,DELIVERED,CENTRAL
O000874,C00465,2026-08-05 11:45:29,DELIVERED,NORTH
O000875,C00189,2026-04-28 23:13:13,DELIVERED,SOUTH
O000876,C00205,2024-07-14 14:26:54,DELIVERED,EAST
O000877,C00114,2026-02-20 02:51:17,SHIPPED,CENTRAL
O000878,C00134,2026-07-11 23:29:48,DELIVERED,WEST
O000879,C00490,2025-06-03 16:17:56,CANCELLED,SOUTH
O000880,C00336,2025-04-03 06:10:37,DELIVERED,SOUTH
O000881,C00377,2024-10-05 14:57:07,SHIPPED,WEST
O000882,C00022,2026-02-15 08:02:02,RETURNED,CENTRAL
O000883,C00235,2026-05-04 22:08:35,CANCELLED,WEST
O000884,C00173,2025-01-30 09:23:31,PLACED,CENTRAL
O000885,C00267,2025-09-23 21:43:13,SHIPPED,EAST
O000886,C00121,2025-01-01 20:30:48,PLACED,CENTRAL
O000887,C00507,2025-09-29 16:22:47,SHIPPED,SOUTH
O000888,C00295,2025-01-22 09:33:10,DELIVERED,WEST
O000889,C00212,2024-11-21 15:33:51,DELIVERED,EAST
O000890,C00429,2026-07-25 06:45:19,SHIPPED,SOUTH
O000891,C00269,2024-08-09 10:25:35,DELIVERED,WEST
O000892,C00597,2025-03-22 13:19:08,DELIVERED,WEST
O000893,C00481,06-10-2024 00:14:11,SHIPPED,EAST
O000894,C00218,2026-06-20 14:20:07,DELIVERED,WEST
O000895,C00263,2026-08-03 21:36:14,PLACED,CENTRAL
O000896,C00341,2024-09-09 01:45:29,RETURNED,WEST
O000897,C00047,2025-07-08 21:56:17,PLACED,CENTRAL
O000898,C00310,2026-04-06 13:43:49,RETURNED,EAST
O000899,C00043,2024-11-23 20:14:01,DELIVERED,EAST
O000900,C00505,2024-12-31 18:12:06,RETURNED,WEST
O000901,C00325,2024-11-23 03:07:29,DELIVERED,WEST
O000902,C00120,2024-12-03 09:20:30,DELIVERED,SOUTH
O000903,C00370,2025-12-04 10:05:30,CANCELLED,EAST
O000904,C00271,2025-04-06 22:10:37,DELIVERED,WEST
O000905,C00504,2024-12-26 11:20:57,DELIVERED,SOUTH
O000906,C00451,2026-01-31 23:47:48,PLACED,SOUTH
O000907,C00188,2024-09-04 08:13:47,PLACED,EAST
O000908,C00447,2024-12-25 16:52:07,SHIPPED,WEST
O000909,C00366,2024-08-21 15:56:09,RETURNED,CENTRAL
O000910,C00505,2025-11-19 16:31:38,SHIPPED,SOUTH
O000911,C00096,2024-11-14 12:35:22,SHIPPED,EAST
O000912,C00521,2025-01-11 05:59:17,DELIVERED,CENTRAL
O000913,C00218,2026-05-21 21:11:04,DELIVERED,NORTH
O000914,C00185,2025-12-31 20:38:33,DELIVERED,NORTH
O000915,C00097,2025-03-20 17:59:47,CANCELLED,NORTH
O000916,C00404,2025-04-28 04:18:08,DELIVERED,NORTH
O000917,C00030,2025-06-07 05:27:34,SHIPPED,WEST
O000918,C00276,2025-10-18 22:44:18,DELIVERED,NORTH
O000919,C00464,2025-06-13 01:27:26,DELIVERED,CENTRAL
O000920,C00050,2024-11-20 07:33:23,DELIVERED,EAST
O000921,C00073,2025-06-06 01:52:58,DELIVERED,CENTRAL
O000922,C00409,2025-08-05 03:13:49,DELIVERED,SOUTH
O000923,C00022,2025-08-23 03:06:29,CANCELLED,SOUTH
O000924,C00292,2025-08-12 14:30:41,DELIVERED,SOUTH
O000925,C00503,2024-11-11 10:43:50,DELIVERED,EAST
O000926,C00135,2026-06-12 21:50:02,DELIVERED,NORTH
O000927,C00205,2025-07-22 18:31:33,DELIVERED,WEST
O000928,C00577,2025-11-10 09:38:09,DELIVERED,NORTH
O000929,C00191,2025-09-16 13:16:04,DELIVERED,WEST
O000930,C00526,2024-10-14 01:19:59,DELIVERED,WEST
O000931,C00159,2026-06-03 08:01:29,RETURNED,CENTRAL
O000932,C00538,2026-04-16 23:25:32,SHIPPED,WEST
O000933,C00490,2025-10-01 02:44:37,DELIVERED,SOUTH
O000934,C00255,2026-06-11 10:47:54,DELIVERED,EAST
O000935,C00565,2026-02-13 01:35:54,PLACED,NORTH
O000936,C00523,2025-12-18 03:46:46,DELIVERED,NORTH
O000937,C00260,2025-10-29 20:33:30,DELIVERED,CENTRAL
O000938,C00017,2024-10-02 18:11:26,SHIPPED,WEST
O000939,C00403,2025-01-10 06:29:41,PLACED,WEST
O000940,C00322,02-07-2026 10:41:52,DELIVERED,WEST
O000941,C00272,2026-05-28 16:14:34,DELIVERED,SOUTH
O000942,C00081,2025-02-12 06:35:58,DELIVERED,CENTRAL
O000943,C00445,2025-04-02 03:43:55,DELIVERED,NORTH
O000944,C00014,2025-08-19 04:06:32,SHIPPED,WEST
O000945,C00499,2025-10-25 14:36:35,DELIVERED,CENTRAL
O000946,C00310,2025-07-15 14:14:32,SHIPPED,SOUTH
O000947,C00115,2024-07-25 06:48:27,DELIVERED,SOUTH
O000948,C00493,2024-08-07 07:28:43,DELIVERED,SOUTH
O000949,C00552,2025-09-30 22:39:17,SHIPPED,EAST
O000950,C00486,2025-10-28 05:15:19,DELIVERED,NORTH
O000951,C00456,2024-12-28 05:24:37,RETURNED,WEST
O000952,C00600,2024-07-31 16:13:37,DELIVERED,EAST
O000953,C00053,2026-02-14 14:07:24,DELIVERED,NORTH
O000954,C00426,2026-04-17 15:34:54,DELIVERED,CENTRAL
O000955,C00298,2026-03-13 20:02:32,PLACED,WEST
O000956,C00500,2025-11-20 18:33:05,DELIVERED,NORTH
O000957,C00433,2026-01-02 00:33:11,DELIVERED,CENTRAL
O000958,C00428,2024-09-14 09:36:46,CANCELLED,NORTH
O000959,C00356,2025-11-29 22:31:57,DELIVERED,WEST
O000960,C00295,2024-08-01 05:44:05,DELIVERED,WEST
O000961,C00238,2025-06-28 15:48:43,DELIVERED,CENTRAL
O000962,C00480,2026-06-12 12:12:32,SHIPPED,EAST
O000963,C00427,2026-07-21 14:04:25,DELIVERED,EAST
O000964,C00213,2025-11-06 05:45:36,DELIVERED,NORTH
O000965,C00133,2026-05-25 17:26:32,SHIPPED,SOUTH
O000966,C00104,2026-03-23 17:46:50,DELIVERED,WEST
O000967,C00215,2025-05-17 08:24:24,DELIVERED,NORTH
O000968,C00366,2025-07-13 09:21:23,DELIVERED,SOUTH
O000969,C00066,2025-12-08 01:01:29,DELIVERED,NORTH
O000970,C00124,2026-04-04 08:06:51,DELIVERED,WEST
O000971,C00364,2025-04-01 12:15:05,DELIVERED,CENTRAL
O000972,C00528,2025-04-10 05:21:54,DELIVERED,NORTH
O000973,C00449,2026-07-04 01:41:47,DELIVERED,NORTH
O000974,C00105,2024-10-27 22:05:27,DELIVERED,NORTH
O000975,C00172,2025-12-12 03:41:55,DELIVERED,SOUTH
O000976,C00300,2025-07-16 05:34:41,DELIVERED,CENTRAL
O000977,C00158,2025-12-03 03:28:33,DELIVERED,EAST
O000978,C00207,2024-11-29 04:20:18,DELIVERED,WEST
O000979,C00486,2024-07-17 08:47:33,DELIVERED,CENTRAL
O000980,C00273,2025-01-02 02:57:50,DELIVERED,WEST
O000981,C00252,2025-07-15 22:46:41,SHIPPED,CENTRAL
O000982,C00142,2025-09-15 08:10:07,DELIVERED,WEST
O000983,C00529,2025-09-03 16:33:48,DELIVERED,EAST
O000984,C00150,2024-08-10 15:58:28,DELIVERED,CENTRAL
O000985,C00347,2024-09-20 02:56:51,DELIVERED,SOUTH
O000986,C00403,2025-09-28 02:05:55,DELIVERED,SOUTH
O000987,C00533,19-02-2026 01:57:56,RETURNED,WEST
O000988,C00312,2025-08-26 20:01:01,DELIVERED,EAST
O000989,C00287,2025-06-28 00:08:54,CANCELLED,CENTRAL
O000990,C00457,2024-12-08 14:34:03,DELIVERED,CENTRAL
O000991,C00453,2026-04-11 22:22:06,DELIVERED,WEST
O000992,C00087,2025-01-29 10:50:21,PLACED,EAST
O000993,C00533,2025-08-14 04:26:54,RETURNED,EAST
O000994,C00524,2025-02-14 03:14:25,DELIVERED,CENTRAL
O000995,C00164,2025-06-24 23:00:19,PLACED,CENTRAL
O000996,C00248,2026-03-09 09:16:46,DELIVERED,EAST
O000997,C00518,2026-07-24 15:15:09,SHIPPED,NORTH
O000998,C00520,2025-07-27 09:19:05,DELIVERED,NORTH
O000999,C00460,2026-05-08 04:24:10,DELIVERED,NORTH
O001000,C00242,2025-10-18 12:12:09,DELIVERED,CENTRAL
O001001,C00547,2026-02-10 22:42:58,DELIVERED,SOUTH
O001002,C00292,2025-07-04 10:45:15,DELIVERED,CENTRAL
O001003,C00387,2026-05-30 04:57:25,DELIVERED,SOUTH
O001004,C00529,2024-10-26 11:47:50,DELIVERED,EAST
O001005,C00151,2025-10-19 03:25:42,DELIVERED,WEST
O001006,C00064,2024-10-02 03:13:10,DELIVERED,SOUTH
O001007,C00457,2025-11-10 07:40:51,PLACED,CENTRAL
O001008,C00573,2025-08-27 21:16:40,DELIVERED,WEST
O001009,C00511,2025-04-07 21:08:04,DELIVERED,WEST
O001010,C00427,2026-06-16 17:41:04,DELIVERED,SOUTH
O001011,C00497,2025-12-10 04:29:21,DELIVERED,SOUTH
O001012,C00542,2026-07-02 18:32:43,SHIPPED,SOUTH
O001013,C00034,2025-10-20 17:05:42,DELIVERED,CENTRAL
O001014,C00419,2025-07-24 04:11:05,SHIPPED,EAST
O001015,C00042,2026-02-16 10:24:16,DELIVERED,NORTH
O001016,C00384,2025-07-26 10:57:46,DELIVERED,WEST
O001017,C00146,2024-08-08 05:03:45,DELIVERED,WEST
O001018,C00291,2024-08-29 10:58:17,DELIVERED,WEST
O001019,C00561,2024-07-13 04:18:52,DELIVERED,NORTH
O001020,C00587,2025-09-11 17:22:47,DELIVERED,WEST
O001021,C00487,2025-06-21 13:35:53,DELIVERED,CENTRAL
O001022,C00517,2024-11-23 04:54:15,DELIVERED,WEST
O001023,C00153,2026-05-25 16:12:40,CANCELLED,EAST
O001024,C00420,2024-10-10 22:36:28,DELIVERED,WEST
O001025,C00047,2025-06-23 19:33:28,RETURNED,WEST
O001026,C00091,2026-08-03 09:57:35,CANCELLED,NORTH
O001027,C00317,2026-02-16 22:48:08,DELIVERED,NORTH
O001028,C00088,2026-05-01 20:13:34,SHIPPED,CENTRAL
O001029,C00055,2026-01-16 20:51:48,RETURNED,CENTRAL
O001030,C00515,2025-01-20 17:11:07,CANCELLED,NORTH
O001031,C00185,2026-05-16 19:13:30,RETURNED,EAST
O001032,C00594,2025-02-06 08:47:29,DELIVERED,CENTRAL
O001033,C00412,2026-03-24 11:31:38,DELIVERED,WEST
O001034,C00448,03-08-2024 12:14:17,SHIPPED,NORTH
O001035,C00392,2026-01-02 11:24:58,DELIVERED,NORTH
O001036,C00173,2024-10-20 19:35:11,DELIVERED,SOUTH
O001037,C00158,2025-03-29 03:07:26,DELIVERED,WEST
O001038,C00061,2026-06-05 06:01:15,DELIVERED,EAST
O001039,C00060,2025-01-12 00:51:00,DELIVERED,NORTH
O001040,C00423,2025-06-03 05:02:51,CANCELLED,EAST
O001041,C00054,2025-07-30 04:15:54,SHIPPED,CENTRAL
O001042,C00505,2026-03-03 08:28:16,DELIVERED,CENTRAL
O001043,C00276,2025-08-09 04:03:02,PLACED,WEST
O001044,C00068,2026-01-28 14:40:55,DELIVERED,WEST
O001045,C00020,2026-04-20 08:22:15,DELIVERED,CENTRAL
O001046,C00253,2026-06-02 03:33:24,DELIVERED,SOUTH
O001047,C00417,2025-05-18 20:33:00,DELIVERED,CENTRAL
O001048,C00383,2025-02-04 05:02:39,DELIVERED,SOUTH
O001049,C00434,2025-03-19 19:25:54,RETURNED,CENTRAL
O001050,C00002,2025-10-16 01:22:56,DELIVERED,CENTRAL
O001051,C00172,2025-05-03 23:38:16,PLACED,WEST
O001052,C00257,2025-04-16 21:37:42,DELIVERED,WEST
O001053,C00218,2025-07-05 22:52:43,DELIVERED,CENTRAL
O001054,C00166,2025-04-25 01:31:00,DELIVERED,CENTRAL
O001055,C00092,2024-09-20 10:48:24,DELIVERED,NORTH
O001056,C00287,2024-12-01 20:07:17,CANCELLED,SOUTH
O001057,C00326,2026-03-28 18:14:26,CANCELLED,EAST
O001058,C00464,2026-04-22 09:22:36,DELIVERED,EAST
O001059,C00471,2025-06-25 07:31:45,RETURNED,EAST
O001060,C00003,2024-07-27 04:43:46,DELIVERED,NORTH
O001061,C00424,2024-07-20 06:10:44,DELIVERED,WEST
O001062,C00084,2025-08-17 19:27:12,DELIVERED,NORTH
O001063,C00456,2026-01-13 00:59:15,DELIVERED,EAST
O001064,C00367,2025-07-31 21:45:14,DELIVERED,NORTH
O001065,C00380,2024-11-15 16:42:25,RETURNED,WEST
O001066,C00021,2024-07-20 07:55:34,DELIVERED,EAST
O001067,C00311,2025-01-23 03:08:11,DELIVERED,SOUTH
O001068,C00372,2025-03-07 17:50:23,PLACED,WEST
O001069,C00215,2026-07-01 21:55:32,PLACED,WEST
O001070,C00583,2024-11-01 09:57:31,DELIVERED,SOUTH
O001071,C00580,2026-01-27 06:54:56,DELIVERED,CENTRAL
O001072,C00067,2026-02-09 06:15:05,DELIVERED,NORTH
O001073,C00584,2024-11-18 09:18:48,CANCELLED,CENTRAL
O001074,C00197,2026-07-27 09:50:55,DELIVERED,NORTH
O001075,C00259,2026-06-20 19:15:52,DELIVERED,WEST
O001076,C00054,2024-07-13 15:24:41,CANCELLED,EAST
O001077,C00281,2025-09-26 14:40:29,SHIPPED,CENTRAL
O001078,C00371,2025-10-31 17:54:14,DELIVERED,NORTH
O001079,C00049,2026-07-19 08:02:10,DELIVERED,WEST
O001080,C00324,2026-01-07 16:12:12,PLACED,SOUTH
O001081,C00586,18-06-2025 02:50:21,DELIVERED,SOUTH
O001082,C00077,2026-06-17 15:17:29,CANCELLED,SOUTH
O001083,C00319,2024-12-26 11:50:51,PLACED,NORTH
O001084,C00443,2024-08-08 17:20:09,DELIVERED,CENTRAL
O001085,C00257,2026-04-13 12:01:56,DELIVERED,WEST
O001086,C00056,2025-03-12 12:16:08,DELIVERED,CENTRAL
O001087,C00450,2025-03-10 02:30:55,DELIVERED,WEST
O001088,C00088,2026-02-23 04:24:20,RETURNED,NORTH
O001089,C00067,2025-08-01 11:16:01,DELIVERED,NORTH
O001090,C00309,2025-10-06 01:51:20,DELIVERED,WEST
O001091,C00058,2024-09-16 03:34:05,DELIVERED,EAST
O001092,C00099,2025-08-05 14:29:08,DELIVERED,WEST
O001093,C00011,2025-03-06 21:41:26,DELIVERED,WEST
O001094,C00104,2025-09-22 22:26:31,DELIVERED,NORTH
O001095,C00337,2025-10-18 18:41:31,DELIVERED,NORTH
O001096,C00070,2024-10-24 00:18:29,DELIVERED,SOUTH
O001097,C00522,2026-02-17 04:26:51,DELIVERED,WEST
O001098,C00456,2025-11-15 22:27:55,SHIPPED,SOUTH
O001099,C00131,2024-08-25 02:03:47,DELIVERED,WEST
O001100,C00367,2025-12-18 23:35:19,DELIVERED,CENTRAL
O001101,C00481,2024-12-07 05:13:40,DELIVERED,EAST
O001102,C00009,2025-05-05 13:17:22,DELIVERED,SOUTH
O001103,C00520,2024-09-07 08:30:13,DELIVERED,CENTRAL
O001104,C00353,2024-09-04 15:13:39,SHIPPED,SOUTH
O001105,C00071,2026-04-27 07:11:18,DELIVERED,WEST
O001106,C00340,2026-06-22 16:52:42,CANCELLED,CENTRAL
O001107,C00307,2025-06-19 22:17:32,DELIVERED,SOUTH
O001108,C00044,2024-10-26 16:24:05,DELIVERED,NORTH
O001109,C00236,2026-04-26 07:58:51,DELIVERED,SOUTH
O001110,C00340,2025-03-12 17:21:51,DELIVERED,WEST
O001111,C00189,2025-02-06 14:26:08,DELIVERED,NORTH
O001112,C00076,2025-07-17 00:13:15,DELIVERED,CENTRAL
O001113,C00298,2024-11-05 05:02:43,DELIVERED,CENTRAL
O001114,C00031,2025-07-14 01:27:33,SHIPPED,EAST
O001115,C00269,2025-01-05 07:49:56,DELIVERED,EAST
O001116,C00183,2026-01-29 08:48:58,SHIPPED,SOUTH
O001117,C00022,2025-04-05 03:32:42,DELIVERED,SOUTH
O001118,C00114,2025-08-03 23:42:14,DELIVERED,SOUTH
O001119,C00246,2025-05-19 16:28:14,DELIVERED,EAST
O001120,C00540,2026-05-18 06:05:59,RETURNED,CENTRAL
O001121,C00122,2025-09-28 02:14:28,SHIPPED,SOUTH
O001122,C00546,2025-01-21 06:50:23,DELIVERED,EAST
O001123,C00440,2025-06-01 21:41:23,RETURNED,SOUTH
O001124,C00194,2024-08-27 22:17:23,CANCELLED,EAST
O001125,C00254,2024-12-10 11:47:28,PLACED,EAST
O001126,C00599,2024-11-17 18:21:58,CANCELLED,SOUTH
O001127,C00482,2026-07-25 02:49:29,DELIVERED,CENTRAL
O001128,C00521,15-09-2024 05:57:24,DELIVERED,CENTRAL
O001129,C00532,2025-07-29 18:00:49,DELIVERED,EAST
O001130,C00539,2026-07-10 13:28:24,DELIVERED,WEST
O001131,C00596,2025-11-08 09:37:50,DELIVERED,CENTRAL
O001132,C00213,2026-05-07 01:11:36,DELIVERED,SOUTH
O001133,C00406,2025-10-16 08:23:40,DELIVERED,WEST
O001134,C00161,2025-08-01 20:39:49,RETURNED,EAST
O001135,C00087,2025-03-28 19:54:20,SHIPPED,NORTH
O001136,C00532,2025-05-09 16:02:41,DELIVERED,CENTRAL
O001137,C00525,2024-08-22 16:48:00,DELIVERED,WEST
O001138,C00443,2025-10-15 16:53:01,DELIVERED,WEST
O001139,C00392,2025-05-31 09:48:04,PLACED,WEST
O001140,C00078,2025-03-07 09:31:54,DELIVERED,NORTH
O001141,C00526,2025-05-08 18:07:46,DELIVERED,NORTH
O001142,C00101,2025-04-20 08:09:09,SHIPPED,EAST
O001143,C00206,2024-08-19 19:44:27,DELIVERED,EAST
O001144,C00282,2025-03-24 10:52:56,SHIPPED,CENTRAL
O001145,C00268,2024-11-29 19:38:07,PLACED,EAST
O001146,C00414,2025-04-25 12:28:52,RETURNED,CENTRAL
O001147,C00484,2026-05-13 00:17:37,DELIVERED,SOUTH
O001148,C00233,2025-08-22 08:08:48,DELIVERED,SOUTH
O001149,C00529,2025-11-08 08:22:13,DELIVERED,CENTRAL
O001150,C00349,2025-11-02 16:39:35,DELIVERED,EAST
O001151,C00428,2025-01-19 15:28:21,SHIPPED,WEST
O001152,C00384,2026-02-02 00:57:24,SHIPPED,SOUTH
O001153,C00512,2025-05-19 00:12:47,DELIVERED,EAST
O001154,C00430,2025-06-23 08:04:14,DELIVERED,WEST
O001155,C00307,2026-06-18 19:26:03,DELIVERED,NORTH
O001156,C00143,2026-02-12 01:02:00,SHIPPED,EAST
O001157,C00588,2026-02-12 22:47:33,CANCELLED,WEST
O001158,C00066,2025-02-05 14:05:00,DELIVERED,SOUTH
O001159,C00337,2025-11-09 03:48:58,DELIVERED,WEST
O001160,C00096,2026-04-26 10:57:09,SHIPPED,CENTRAL
O001161,C00501,2025-01-08 01:01:41,PLACED,SOUTH
O001162,C00291,2024-09-20 13:54:38,SHIPPED,EAST
O001163,C00072,2026-05-17 18:57:12,DELIVERED,EAST
O001164,C00176,2025-12-23 00:15:46,DELIVERED,WEST
O001165,C00114,2025-08-15 05:34:41,SHIPPED,WEST
O001166,C00399,2025-11-12 02:21:51,RETURNED,SOUTH
O001167,C00318,2024-11-21 07:20:57,DELIVERED,WEST
O001168,C00589,2024-12-20 21:50:28,RETURNED,CENTRAL
O001169,C00470,2025-02-03 18:09:19,DELIVERED,NORTH
O001170,C00066,2024-12-04 16:05:21,DELIVERED,CENTRAL
O001171,C00337,2025-03-20 19:00:24,CANCELLED,WEST
O001172,C00590,2025-10-25 16:42:25,PLACED,NORTH
O001173,C00468,2025-05-01 23:23:30,DELIVERED,EAST
O001174,C00180,2025-08-15 22:10:49,DELIVERED,SOUTH
O001175,C00469,04-04-2026 15:35:32,DELIVERED,SOUTH
O001176,C00098,2026-06-26 20:33:48,DELIVERED,NORTH
O001177,C00281,2025-03-13 05:36:39,CANCELLED,CENTRAL
O001178,C00223,2025-05-05 02:17:27,CANCELLED,WEST
O001179,C00378,2026-01-28 04:16:28,PLACED,NORTH
O001180,C00420,2025-12-09 11:43:50,DELIVERED,EAST
O001181,C00046,2025-02-08 18:17:09,DELIVERED,NORTH
O001182,C00391,2026-04-26 16:40:41,DELIVERED,WEST
O001183,C00039,2025-01-26 14:18:11,PLACED,NORTH
O001184,C00335,2026-07-07 04:49:47,DELIVERED,WEST
O001185,C00070,2025-11-19 16:39:29,SHIPPED,SOUTH
O001186,C00144,2026-07-11 15:47:52,DELIVERED,EAST
O001187,C00019,2024-12-23 06:04:18,DELIVERED,SOUTH
O001188,C00548,2025-05-08 04:22:51,DELIVERED,SOUTH
O001189,C00280,2024-09-28 00:16:08,SHIPPED,EAST
O001190,C00036,2025-01-09 07:44:58,CANCELLED,CENTRAL
O001191,C00049,2025-02-17 15:57:20,DELIVERED,CENTRAL
O001192,C00400,2026-04-28 03:36:12,DELIVERED,WEST
O001193,C00005,2024-09-02 21:38:26,PLACED,WEST
O001194,C00384,2025-02-02 08:57:07,CANCELLED,SOUTH
O001195,C00432,2024-10-12 00:26:41,PLACED,NORTH
O001196,C00065,2025-06-21 06:51:24,DELIVERED,NORTH
O001197,C00172,2026-05-22 05:58:23,PLACED,CENTRAL
O001198,C00331,2024-10-29 11:46:18,DELIVERED,SOUTH
O001199,C00555,2026-04-11 07:24:06,DELIVERED,WEST
O001200,C00219,2024-11-11 08:19:21,SHIPPED,EAST
O001201,C00412,2025-01-04 00:24:24,DELIVERED,NORTH
O001202,C00470,2025-08-13 07:36:26,DELIVERED,EAST
O001203,C00378,2026-05-07 22:34:36,PLACED,SOUTH
O001204,C00512,2025-09-04 10:50:21,RETURNED,NORTH
O001205,C00583,2026-07-10 19:22:57,SHIPPED,NORTH
O001206,C00398,2026-03-17 11:40:12,DELIVERED,SOUTH
O001207,C00326,2025-06-16 06:14:39,RETURNED,WEST
O001208,C00019,2024-09-18 12:03:41,DELIVERED,CENTRAL
O001209,C00524,2025-10-13 13:46:57,DELIVERED,SOUTH
O001210,C00014,2025-12-08 21:14:59,DELIVERED,CENTRAL
O001211,C00243,2024-11-15 11:06:20,DELIVERED,SOUTH
O001212,C00062,2026-04-06 02:45:04,SHIPPED,WEST
O001213,C00156,2025-05-10 07:12:57,DELIVERED,NORTH
O001214,C00455,2025-03-11 21:38:09,DELIVERED,EAST
O001215,C00326,2024-11-25 09:59:13,DELIVERED,NORTH
O001216,C00296,2025-12-26 14:57:59,DELIVERED,SOUTH
O001217,C00351,2026-07-31 11:55:19,DELIVERED,CENTRAL
O001218,C00228,2024-09-04 08:54:09,DELIVERED,WEST
O001219,C00188,2025-12-26 11:34:16,DELIVERED,NORTH
O001220,C00072,2024-09-15 17:45:39,RETURNED,NORTH
O001221,C00210,2026-04-21 05:00:49,SHIPPED,SOUTH
O001222,C00210,09-03-2026 19:50:37,DELIVERED,NORTH
O001223,C00319,2025-09-20 16:51:59,SHIPPED,SOUTH
O001224,C00181,2025-03-18 15:17:55,DELIVERED,EAST
O001225,C00460,2025-04-29 20:50:51,RETURNED,SOUTH
O001226,C00082,2025-04-15 17:22:47,RETURNED,EAST
O001227,C00172,2025-08-22 13:36:47,DELIVERED,WEST
O001228,C00444,2025-12-10 22:02:53,DELIVERED,WEST
O001229,C00438,2024-07-31 13:44:52,CANCELLED,EAST
O001230,C00157,2026-03-12 19:25:10,DELIVERED,SOUTH
O001231,C00475,2025-03-31 13:42:45,DELIVERED,EAST
O001232,C00493,2025-07-30 20:19:40,PLACED,SOUTH
O001233,C00201,2026-07-13 16:56:45,SHIPPED,SOUTH
O001234,C00513,2024-07-15 00:19:41,DELIVERED,EAST
O001235,C00426,2025-11-26 14:35:24,RETURNED,EAST
O001236,C00316,2025-08-08 17:41:05,DELIVERED,CENTRAL
O001237,C00040,2024-09-21 14:44:39,RETURNED,NORTH
O001238,C00167,2025-08-09 20:27:14,SHIPPED,WEST
O001239,C00522,2025-03-29 12:33:07,DELIVERED,EAST
O001240,C00395,2026-06-24 01:57:42,CANCELLED,SOUTH
O001241,C00036,2025-03-16 17:15:15,CANCELLED,EAST
O001242,C00152,2026-04-18 00:53:22,DELIVERED,WEST
O001243,C00261,2026-06-08 05:13:34,DELIVERED,CENTRAL
O001244,C00013,2026-05-20 05:44:17,SHIPPED,NORTH
O001245,C00408,2026-05-01 13:51:16,DELIVERED,NORTH
O001246,C00434,2025-12-23 06:44:08,SHIPPED,WEST
O001247,C00513,2025-03-26 10:51:51,RETURNED,WEST
O001248,C00422,2026-03-03 11:04:26,DELIVERED,NORTH
O001249,C00587,2024-10-30 23:01:24,DELIVERED,EAST
O001250,C00215,2024-12-04 09:39:20,RETURNED,WEST
O001251,C00007,2026-06-26 11:04:42,RETURNED,WEST
O001252,C00072,2024-07-12 03:23:16,DELIVERED,WEST
O001253,C00296,2025-12-30 15:02:15,DELIVERED,SOUTH
O001254,C00191,2025-01-07 13:30:05,DELIVERED,SOUTH
O001255,C00515,2025-11-21 06:29:12,RETURNED,WEST
O001256,C00191,2026-02-11 07:36:01,SHIPPED,SOUTH
O001257,C00419,2025-01-23 09:18:12,DELIVERED,CENTRAL
O001258,C00171,2024-10-30 23:01:57,PLACED,NORTH
O001259,C00284,2025-08-01 04:24:01,PLACED,NORTH
O001260,C00490,2026-03-02 08:24:32,DELIVERED,NORTH
O001261,C00273,2024-07-20 02:05:01,DELIVERED,NORTH
O001262,C00043,2026-05-23 21:04:01,SHIPPED,CENTRAL
O001263,C00533,2024-07-18 13:32:18,RETURNED,EAST
O001264,C00346,2025-11-20 17:05:26,DELIVERED,EAST
O001265,C00323,2025-07-25 12:21:06,DELIVERED,EAST
O001266,C00388,2026-05-23 14:22:07,DELIVERED,EAST
O001267,C00004,2025-06-14 03:30:29,DELIVERED,WEST
O001268,C00027,2026-07-23 04:55:00,DELIVERED,CENTRAL
O001269,C00378,23-04-2025 08:54:35,DELIVERED,WEST
O001270,C00193,2025-12-20 14:54:08,PLACED,EAST
O001271,C00369,2024-07-28 22:56:09,CANCELLED,EAST
O001272,C00240,2026-06-05 16:02:15,DELIVERED,WEST
O001273,C00084,2026-08-06 22:09:52,DELIVERED,WEST
O001274,C00395,2026-05-16 03:31:05,DELIVERED,SOUTH
O001275,C00533,2026-07-10 05:04:23,CANCELLED,CENTRAL
O001276,C00510,2024-08-12 04:30:58,DELIVERED,EAST
O001277,C00479,2026-05-31 19:50:24,SHIPPED,WEST
O001278,C00554,2024-11-06 17:24:57,DELIVERED,SOUTH
